dong_info,count,gu_info,num_per_area
삼성동,4,관악구,0.4058167061210686
신원동,11,관악구,1.1159959418329388
인헌동,21,관악구,2.1305377071356104
낙성대동,23,관악구,2.3334460601961444
대학동,39,관악구,3.956712884680419
난곡동,10,관악구,1.0145417653026716
신림동,37,관악구,3.7538045316198847
행운동,32,관악구,3.246533648968549
남현동,20,관악구,2.029083530605343
보라매동,16,관악구,1.6232668244842745
중앙동,20,관악구,2.029083530605343
중곡1동,15,광진구,6.154747948417351
자양1동,22,광진구,9.026963657678781
자양2동,22,광진구,9.026963657678781
자양3동,27,광진구,11.078546307151232
자양4동,30,광진구,12.309495896834703
중곡2동,20,광진구,8.206330597889801
중곡3동,15,광진구,6.154747948417351
중곡4동,20,광진구,8.206330597889801
능동,24,광진구,9.847596717467763
화양동,68,광진구,27.901524032825325
구의1동,28,광진구,11.488862837045723
구의2동,22,광진구,9.026963657678781
구의3동,31,광진구,12.719812426729193
군자동,32,광진구,13.130128956623683
광장동,21,광진구,8.616647127784292
항동,11,구로구,5.467196819085487
오류1동,18,구로구,8.946322067594433
수궁동,24,구로구,11.928429423459244
개봉1동,21,구로구,10.43737574552684
개봉2동,19,구로구,9.443339960238568
신도림동,17,구로구,8.449304174950298
고척2동,23,구로구,11.43141153081511
고척1동,20,구로구,9.940357852882704
오류2동,22,구로구,10.934393638170974
구로5동,28,구로구,13.916500994035784
구로4동,20,구로구,9.940357852882704
구로1동,10,구로구,4.970178926441352
구로2동,33,구로구,16.40159045725646
개봉3동,11,구로구,5.467196819085487
가리봉동,14,구로구,6.958250497017892
구로3동,67,구로구,33.30019880715706
독산3동,23,금천구,5.299539170506913
독산2동,15,금천구,3.456221198156682
시흥1동,34,금천구,7.8341013824884795
시흥2동,2,금천구,0.4608294930875576
시흥3동,5,금천구,1.1520737327188941
가산동,141,금천구,32.48847926267281
시흥5동,15,금천구,3.456221198156682
시흥4동,12,금천구,2.7649769585253456
독산1동,49,금천구,11.290322580645162
독산4동,17,금천구,3.9170506912442398
중계4동,10,노원구,1.4108352144469527
중계본동,18,노원구,2.539503386004515
월계1동,30,노원구,4.2325056433408585
중계2.3동,9,노원구,1.2697516930022574
공릉1동,40,노원구,5.643340857787811
중계1동,11,노원구,1.551918735891648
공릉2동,26,노원구,3.668171557562077
상계10동,5,노원구,0.7054176072234764
상계1동,25,노원구,3.527088036117382
월계3동,9,노원구,1.2697516930022574
상계9동,8,노원구,1.1286681715575622
하계1동,19,노원구,2.6805869074492104
상계8동,5,노원구,0.7054176072234764
월계2동,15,노원구,2.1162528216704293
상계6.7동,30,노원구,4.2325056433408585
하계2동,4,노원구,0.5643340857787811
상계3.4동,12,노원구,1.6930022573363432
상계2동,25,노원구,3.527088036117382
상계5동,16,노원구,2.2573363431151243
창5동,16,도봉구,3.0992736077481844
쌍문2동,18,도봉구,3.4866828087167074
창4동,17,도봉구,3.2929782082324457
창3동,12,도봉구,2.3244552058111383
창1동,17,도봉구,3.2929782082324457
창2동,26,도봉구,5.036319612590799
쌍문1동,19,도봉구,3.6803874092009687
쌍문4동,12,도봉구,2.3244552058111383
도봉2동,15,도봉구,2.9055690072639226
도봉1동,23,도봉구,4.455205811138015
방학1동,31,도봉구,6.004842615012107
방학2동,20,도봉구,3.8740920096852305
방학3동,15,도봉구,2.9055690072639226
쌍문3동,16,도봉구,3.0992736077481844
회기동,32,동대문구,22.503516174402247
휘경1동,12,동대문구,8.438818565400844
장안1동,48,동대문구,33.755274261603375
장안2동,44,동대문구,30.94233473980309
답십리2동,23,동대문구,16.174402250351616
전농1동,26,동대문구,18.284106891701825
이문1동,35,동대문구,24.61322081575246
휘경2동,21,동대문구,14.767932489451475
전농2동,14,동대문구,9.845288326300983
제기동,28,동대문구,19.690576652601965
청량리동,17,동대문구,11.954992967651194
이문2동,11,동대문구,7.735583684950773
답십리1동,21,동대문구,14.767932489451475
사당2동,19,동작구,10.45232273838631
흑석동,18,동작구,9.902200488997558
상도3동,17,동작구,9.352078239608804
신대방2동,27,동작구,14.853300733496337
상도2동,17,동작구,9.352078239608804
상도1동,45,동작구,24.755501222493894
노량진2동,18,동작구,9.902200488997558
대방동,26,동작구,14.303178484107583
사당5동,9,동작구,4.951100244498779
사당4동,8,동작구,4.400977995110026
사당3동,10,동작구,5.501222493887532
신대방1동,16,동작구,8.801955990220051
노량진1동,33,동작구,18.154034229828856
사당1동,32,동작구,17.603911980440103
상도4동,14,동작구,7.701711491442545
아현동,15,마포구,16.352201257861633
용강동,26,마포구,28.343815513626833
연남동,28,마포구,30.52410901467505
대흥동,31,마포구,33.79454926624738
도화동,23,마포구,25.073375262054505
합정동,30,마포구,32.70440251572327
성산2동,55,마포구,59.95807127882599
망원2동,18,마포구,19.62264150943396
염리동,13,마포구,14.171907756813416
신수동,13,마포구,14.171907756813416
공덕동,20,마포구,21.80293501048218
망원1동,30,마포구,32.70440251572327
서교동,123,마포구,134.0880503144654
서강동,27,마포구,29.433962264150942
상암동,50,마포구,54.50733752620545
성산1동,26,마포구,28.343815513626833
연희동,40,서대문구,45.377197958026095
신촌동,80,서대문구,90.75439591605219
북아현동,4,서대문구,4.53771979580261
홍제3동,14,서대문구,15.882019285309132
홍제2동,6,서대문구,6.806579693703914
홍제1동,19,서대문구,21.554169030062393
홍은2동,32,서대문구,36.30175836642088
홍은1동,10,서대문구,11.344299489506524
남가좌1동,4,서대문구,4.53771979580261
남가좌2동,27,서대문구,30.629608621667614
북가좌2동,24,서대문구,27.226318774815656
북가좌1동,9,서대문구,10.209869540555871
충현동,38,서대문구,43.10833806012479
천연동,9,서대문구,10.209869540555871
반포3동,9,서초구,1.9161166702150307
반포1동,23,서초구,4.896742601660635
양재2동,49,서초구,10.432190760059612
반포4동,38,서초구,8.090270385352353
내곡동,15,서초구,3.193527783691718
양재1동,41,서초구,8.728975942090695
반포2동,10,서초구,2.1290185224611453
반포본동,2,서초구,0.4258037044922291
서초4동,37,서초구,7.877368533106238
서초3동,75,서초구,15.96763891845859
서초2동,43,서초구,9.154779646582925
서초1동,35,서초구,7.451564828614009
잠원동,30,서초구,6.387055567383436
방배4동,19,서초구,4.0451351926761765
방배3동,16,서초구,3.4064296359378328
방배2동,25,서초구,5.322546306152863
방배1동,21,서초구,4.470938897168406
방배본동,21,서초구,4.470938897168406
행당1동,19,성동구,19.203329369797856
행당2동,9,성동구,9.096313912009512
옥수동,13,성동구,13.13912009512485
응봉동,4,성동구,4.042806183115339
용답동,17,성동구,17.181926278240187
왕십리도선동,24,성동구,24.25683709869203
왕십리2동,12,성동구,12.128418549346016
송정동,8,성동구,8.085612366230677
마장동,14,성동구,14.149821640903685
성수1가2동,29,성동구,29.310344827586203
성수1가1동,14,성동구,14.149821640903685
성수2가1동,24,성동구,24.25683709869203
금호4가동,5,성동구,5.053507728894173
금호2.3가동,15,성동구,15.16052318668252
성수2가3동,45,성동구,45.48156956004756
사근동,34,성동구,34.363852556480374
금호1가동,5,성동구,5.053507728894173
장위1동,18,성북구,28.55980471928397
장위2동,8,성북구,12.693246541903989
삼선동,21,성북구,33.31977217249797
보문동,14,성북구,22.21318144833198
월곡1동,9,성북구,14.279902359641985
정릉1동,13,성북구,20.62652563059398
정릉2동,10,성북구,15.866558177379984
정릉3동,24,성북구,38.079739625711966
정릉4동,18,성북구,28.55980471928397
장위3동,6,성북구,9.519934906427991
석관동,28,성북구,44.42636289666396
안암동,42,성북구,66.63954434499594
동선동,28,성북구,44.42636289666396
돈암2동,4,성북구,6.346623270951994
돈암1동,6,성북구,9.519934906427991
길음2동,6,성북구,9.519934906427991
길음1동,7,성북구,11.10659072416599
성북동,21,성북구,33.31977217249797
월곡2동,25,성북구,39.666395443449964
종암동,28,성북구,44.42636289666396
잠실2동,19,송파구,7.290436835891381
삼전동,38,송파구,14.580873671782761
위례동,13,송파구,4.98819362455726
방이2동,43,송파구,16.49940968122786
잠실3동,17,송파구,6.523022432113341
문정1동,19,송파구,7.290436835891381
잠실6동,23,송파구,8.82526564344746
잠실7동,4,송파구,1.53482880755608
잠실본동,52,송파구,19.95277449822904
방이1동,17,송파구,6.523022432113341
문정2동,57,송파구,21.871310507674142
