dong_info,count,gu_info,num_per_area
역삼1동,51,강남구,18.075949367088604
일원1동,15,강남구,5.316455696202531
대치4동,15,강남구,5.316455696202531
대치2동,33,강남구,11.696202531645566
역삼2동,26,강남구,9.21518987341772
청담동,26,강남구,9.21518987341772
개포4동,28,강남구,9.92405063291139
개포3동,10,강남구,3.544303797468354
개포2동,35,강남구,12.405063291139237
개포1동,15,강남구,5.316455696202531
압구정동,25,강남구,8.860759493670884
대치1동,16,강남구,5.670886075949366
논현2동,26,강남구,9.21518987341772
논현1동,18,강남구,6.3797468354430364
신사동,68,강남구,24.101265822784804
수서동,17,강남구,6.025316455696201
삼성1동,34,강남구,12.050632911392402
삼성2동,22,강남구,7.797468354430378
세곡동,65,강남구,23.0379746835443
일원본동,27,강남구,9.569620253164555
도곡1동,21,강남구,7.443037974683542
천호1동,17,강동구,6.222041480276536
천호2동,26,강동구,9.516063440422936
천호3동,12,강동구,4.392029280195201
둔촌1동,9,강동구,3.294021960146401
둔촌2동,30,강동구,10.980073200488004
명일1동,23,강동구,8.418056120374136
명일2동,13,강동구,4.758031720211468
암사3동,10,강동구,3.660024400162668
암사2동,7,강동구,2.5620170801138675
암사1동,15,강동구,5.490036600244002
성내3동,15,강동구,5.490036600244002
성내2동,18,강동구,6.588043920292802
성내1동,21,강동구,7.686051240341603
상일2동,21,강동구,7.686051240341603
길동,36,강동구,13.176087840585604
상일1동,40,강동구,14.640097600650671
고덕1동,22,강동구,8.052053680357869
강일동,48,강동구,17.568117120780805
고덕2동,20,강동구,7.320048800325336
수유2동,12,강북구,2.0338983050847457
미아동,26,강북구,4.406779661016949
수유3동,25,강북구,4.23728813559322
우이동,33,강북구,5.59322033898305
송천동,17,강북구,2.8813559322033897
송중동,57,강북구,9.661016949152541
삼양동,31,강북구,5.2542372881355925
번3동,35,강북구,5.932203389830508
번2동,41,강북구,6.949152542372881
번1동,23,강북구,3.8983050847457625
인수동,50,강북구,8.47457627118644
삼각산동,21,강북구,3.559322033898305
화곡2동,28,강서구,8.781664656212303
발산1동,65,강서구,20.386007237635706
화곡4동,31,강서구,9.722557297949336
화곡6동,29,강서구,9.095295536791314
화곡1동,27,강서구,8.468033775633293
염창동,36,강서구,11.29071170084439
우장산동,27,강서구,8.468033775633293
등촌1동,15,강서구,4.704463208685162
등촌2동,9,강서구,2.8226779252110976
등촌3동,47,강서구,14.740651387213509
화곡3동,9,강서구,2.8226779252110976
공항동,62,강서구,19.445114595898673
방화1동,43,강서구,13.486127864897465
방화2동,36,강서구,11.29071170084439
방화3동,20,강서구,6.272617611580217
화곡8동,26,강서구,8.154402895054282
화곡본동,25,강서구,7.840772014475271
가양2동,12,강서구,3.76357056694813
가양3동,17,강서구,5.331724969843184
중앙동,14,관악구,1.4203584714237403
서림동,24,관악구,2.4349002367264116
서원동,21,관악구,2.1305377071356104
성현동,30,관악구,3.0436252959080146
인헌동,23,관악구,2.3334460601961444
청림동,8,관악구,0.8116334122421373
낙성대동,36,관악구,3.6523503550896175
난곡동,22,관악구,2.2319918836658776
조원동,26,관악구,2.637808589786946
은천동,41,관악구,4.159621237740954
난향동,15,관악구,1.5218126479540073
청룡동,17,관악구,1.7247210010145417
삼성동,31,관악구,3.145079472438282
미성동,35,관악구,3.5508961785593502
행운동,15,관악구,1.5218126479540073
남현동,9,관악구,0.9130875887724044
대학동,53,관악구,5.377071356104159
보라매동,25,관악구,2.536354413256679
신원동,10,관악구,1.0145417653026716
구의2동,20,광진구,8.206330597889801
화양동,22,광진구,9.026963657678781
자양1동,13,광진구,5.334114888628371
자양2동,14,광진구,5.744431418522861
자양3동,18,광진구,7.385697538100821
구의3동,23,광진구,9.437280187573272
중곡1동,18,광진구,7.385697538100821
중곡3동,21,광진구,8.616647127784292
중곡2동,17,광진구,6.975381008206331
광장동,38,광진구,15.592028135990624
능동,9,광진구,3.6928487690504106
자양4동,12,광진구,4.923798358733881
구의1동,13,광진구,5.334114888628371
군자동,22,광진구,9.026963657678781
구로2동,39,구로구,19.383697813121273
개봉3동,21,구로구,10.43737574552684
고척2동,37,구로구,18.389662027833
구로1동,21,구로구,10.43737574552684
오류1동,14,구로구,6.958250497017892
오류2동,59,구로구,29.324055666003975
개봉2동,25,구로구,12.42544731610338
개봉1동,42,구로구,20.87475149105368
수궁동,43,구로구,21.371769383697814
구로3동,44,구로구,21.868787276341948
항동,30,구로구,14.910536779324056
구로4동,19,구로구,9.443339960238568
가리봉동,9,구로구,4.473161033797217
구로5동,33,구로구,16.40159045725646
신도림동,41,구로구,20.37773359840954
시흥4동,24,금천구,5.529953917050691
시흥3동,16,금천구,3.686635944700461
시흥5동,36,금천구,8.294930875576037
시흥1동,43,금천구,9.90783410138249
독산1동,70,금천구,16.129032258064516
독산2동,8,금천구,1.8433179723502304
독산3동,22,금천구,5.0691244239631335
독산4동,14,금천구,3.2258064516129035
시흥2동,18,금천구,4.147465437788019
하계1동,35,노원구,4.937923250564334
상계9동,19,노원구,2.6805869074492104
상계5동,28,노원구,3.9503386004514676
상계6.7동,30,노원구,4.2325056433408585
상계8동,14,노원구,1.9751693002257338
상계3.4동,18,노원구,2.539503386004515
상계2동,26,노원구,3.668171557562077
상계10동,22,노원구,3.103837471783296
공릉1동,44,노원구,6.207674943566592
공릉2동,52,노원구,7.336343115124154
중계1동,18,노원구,2.539503386004515
하계2동,19,노원구,2.6805869074492104
월계3동,24,노원구,3.3860045146726865
월계2동,40,노원구,5.643340857787811
월계1동,45,노원구,6.348758465011287
중계본동,19,노원구,2.6805869074492104
